"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"12:54:51.9423505 PM","powershell.exe","6472","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat\DisableWin32AppBackup","BUFFER OVERFLOW","Length: 12"
"12:54:51.9424099 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9424668 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9425494 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9425626 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9425820 PM","powershell.exe","6472","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9425928 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9426601 PM","powershell.exe","6472","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9588879 PM","reg.exe","1344","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9591611 PM","reg.exe","1344","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat\DisableAPISamping","BUFFER OVERFLOW","Length: 12"
"12:54:51.9591806 PM","reg.exe","1344","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat\DisableAPISamping","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"12:54:51.9610339 PM","reg.exe","1344","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:51.9852628 PM","reg.exe","3376","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:51.9855260 PM","reg.exe","3376","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat\DisableApplicationFootprint","BUFFER OVERFLOW","Length: 12"
"12:54:51.9855401 PM","reg.exe","3376","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat\DisableApplicationFootprint","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"12:54:51.9866078 PM","reg.exe","3376","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:52.0097866 PM","reg.exe","1212","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:52.0100286 PM","reg.exe","1212","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat\DisableInstallTracing","BUFFER OVERFLOW","Length: 12"
"12:54:52.0100426 PM","reg.exe","1212","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat\DisableInstallTracing","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"12:54:52.0116796 PM","reg.exe","1212","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:54:52.0356562 PM","reg.exe","7136","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:54:52.0359023 PM","reg.exe","7136","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat\DisableWin32AppBackup","BUFFER OVERFLOW","Length: 12"
"12:54:52.0359163 PM","reg.exe","7136","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat\DisableWin32AppBackup","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"12:54:52.0375273 PM","reg.exe","7136","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
